,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,Num_of_Borrowers,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
614,Male,Yes,0,Graduate,No,5720,0.0,1,110.0,360.0,1.0,Urban,
615,Male,Yes,1,Graduate,No,3076,1500.0,2,126.0,360.0,1.0,Urban,
616,Male,Yes,2,Graduate,No,5000,1800.0,2,208.0,360.0,1.0,Urban,
617,Male,Yes,2,Graduate,No,2340,2546.0,2,100.0,360.0,1.0,Urban,
618,Male,No,0,Not Graduate,No,3276,0.0,1,78.0,360.0,1.0,Urban,
619,Male,Yes,0,Not Graduate,Yes,2165,3422.0,2,152.0,360.0,1.0,Urban,
620,Female,No,1,Not Graduate,No,2226,0.0,1,59.0,360.0,1.0,Semiurban,
621,Male,Yes,2,Not Graduate,No,3881,0.0,1,147.0,360.0,0.0,Rural,
622,Male,Yes,2,Graduate,No,13633,0.0,1,280.0,240.0,1.0,Urban,
623,Male,No,0,Not Graduate,No,2400,2400.0,2,123.0,360.0,1.0,Semiurban,
624,Male,No,0,Not Graduate,No,3091,0.0,1,90.0,360.0,1.0,Urban,
625,Male,Yes,1,Graduate,No,2185,1516.0,2,162.0,360.0,1.0,Semiurban,
626,Male,No,3+,Graduate,No,4166,0.0,1,40.0,180.0,1.0,Urban,
627,Male,Yes,2,Graduate,No,12173,0.0,1,166.0,360.0,0.0,Semiurban,
628,Female,No,0,Graduate,No,4666,0.0,1,124.0,360.0,1.0,Semiurban,
629,Male,No,1,Graduate,No,5667,0.0,1,131.0,360.0,1.0,Urban,
630,Male,Yes,2,Graduate,No,4583,2916.0,2,200.0,360.0,1.0,Urban,
631,Male,Yes,3+,Graduate,No,3786,333.0,2,126.0,360.0,1.0,Semiurban,
632,Male,Yes,0,Graduate,No,9226,7916.0,2,300.0,360.0,1.0,Urban,
633,Male,No,0,Graduate,No,1300,3470.0,2,100.0,180.0,1.0,Semiurban,
634,Male,Yes,1,Not Graduate,No,1888,1620.0,2,48.0,360.0,1.0,Urban,
635,Female,No,3+,Not Graduate,No,2083,0.0,1,28.0,180.0,1.0,Urban,
636,Male,No,0,Graduate,No,3909,0.0,1,101.0,360.0,1.0,Urban,
637,Female,No,0,Not Graduate,No,3765,0.0,1,125.0,360.0,1.0,Urban,
638,Male,Yes,0,Graduate,No,5400,4380.0,2,290.0,360.0,1.0,Urban,
639,Male,No,0,Graduate,No,0,24000.0,2,148.0,360.0,0.0,Rural,
640,Male,Yes,2,Graduate,No,4363,1250.0,2,140.0,360.0,1.0,Urban,
641,Male,Yes,0,Graduate,No,7500,3750.0,2,275.0,360.0,1.0,Urban,
642,Male,Yes,0,Graduate,No,3772,833.0,2,57.0,360.0,1.0,Semiurban,
643,Male,No,0,Graduate,No,2942,2382.0,2,125.0,180.0,1.0,Urban,
644,Female,No,0,Not Graduate,No,2478,0.0,1,75.0,360.0,1.0,Semiurban,
645,Male,Yes,2,Graduate,No,6250,820.0,2,192.0,360.0,1.0,Urban,
646,Male,No,0,Graduate,No,3268,1683.0,2,152.0,360.0,1.0,Semiurban,
647,Male,Yes,0,Graduate,No,2783,2708.0,2,158.0,360.0,1.0,Urban,
648,Male,Yes,0,Graduate,No,2740,1541.0,2,101.0,360.0,1.0,Urban,
649,Male,No,0,Graduate,No,3150,0.0,1,176.0,360.0,0.0,Semiurban,
650,Male,Yes,2,Graduate,No,7350,4029.0,2,185.0,180.0,1.0,Urban,
651,Male,Yes,0,Graduate,Yes,2267,2792.0,2,90.0,360.0,1.0,Urban,
652,Male,No,0,Graduate,Yes,5833,0.0,1,116.0,360.0,1.0,Urban,
653,Male,No,0,Graduate,No,3643,1963.0,2,138.0,360.0,1.0,Urban,
654,Male,Yes,0,Graduate,No,5629,818.0,2,100.0,360.0,1.0,Urban,
655,Female,No,0,Graduate,No,3644,0.0,1,110.0,360.0,1.0,Urban,
656,Male,Yes,0,Not Graduate,No,1750,2024.0,2,90.0,360.0,1.0,Semiurban,
657,Male,No,0,Graduate,No,6500,2600.0,2,200.0,360.0,1.0,Semiurban,
658,Female,No,0,Graduate,No,3666,0.0,1,84.0,360.0,1.0,Urban,
659,Male,Yes,0,Graduate,No,4260,3900.0,2,185.0,60.0,1.0,Urban,
660,Male,Yes,0,Not Graduate,No,4163,1475.0,2,162.0,360.0,1.0,Urban,
661,Male,No,0,Not Graduate,No,2356,1902.0,2,108.0,360.0,1.0,Semiurban,
662,Male,No,0,Graduate,No,6792,3338.0,2,187.0,240.0,1.0,Urban,
663,Male,Yes,3+,Not Graduate,Yes,8000,250.0,2,187.0,360.0,1.0,Semiurban,
664,Male,Yes,1,Graduate,No,2419,1707.0,2,124.0,360.0,1.0,Urban,
665,Male,Yes,3+,Not Graduate,No,3500,833.0,2,120.0,360.0,1.0,Semiurban,
666,Male,Yes,1,Graduate,No,3500,3077.0,2,160.0,360.0,1.0,Semiurban,
667,Male,Yes,2,Graduate,No,4116,1000.0,2,30.0,180.0,1.0,Urban,
668,Male,Yes,0,Not Graduate,Yes,5293,0.0,1,92.0,360.0,1.0,Urban,
669,Male,No,0,Graduate,No,2750,0.0,1,130.0,360.0,0.0,Urban,
670,Female,No,0,Not Graduate,No,4402,0.0,1,130.0,360.0,1.0,Rural,
671,Male,Yes,2,Graduate,No,3613,3539.0,2,134.0,180.0,1.0,Semiurban,
672,Female,Yes,2,Graduate,No,2779,3664.0,2,176.0,360.0,0.0,Semiurban,
673,Male,Yes,3+,Graduate,No,4720,0.0,1,90.0,180.0,1.0,Semiurban,
674,Male,Yes,0,Not Graduate,No,2415,1721.0,2,110.0,360.0,1.0,Semiurban,
675,Male,Yes,0,Graduate,Yes,7016,292.0,2,125.0,360.0,1.0,Urban,
676,Female,No,2,Graduate,No,4968,0.0,1,189.0,360.0,1.0,Semiurban,
677,Female,No,0,Graduate,No,2101,1500.0,2,108.0,360.0,0.0,Rural,
678,Male,Yes,3+,Not Graduate,No,4490,0.0,1,125.0,360.0,1.0,Urban,
679,Male,Yes,0,Graduate,No,2917,3583.0,2,138.0,360.0,1.0,Semiurban,
680,Male,Yes,0,Not Graduate,No,4700,0.0,1,135.0,360.0,0.0,Semiurban,
681,Male,Yes,0,Graduate,No,3445,0.0,1,130.0,360.0,0.0,Semiurban,
682,Male,Yes,0,Graduate,No,7666,0.0,1,187.0,360.0,1.0,Semiurban,
683,Male,Yes,0,Graduate,No,2458,5105.0,2,188.0,360.0,0.0,Rural,
684,Female,No,0,Graduate,No,3250,0.0,1,95.0,360.0,1.0,Semiurban,
685,Male,No,0,Graduate,No,4463,0.0,1,65.0,360.0,1.0,Semiurban,
686,Male,Yes,1,Graduate,No,4083,1775.0,2,139.0,60.0,1.0,Urban,
687,Male,Yes,0,Graduate,Yes,3900,2094.0,2,232.0,360.0,1.0,Rural,
688,Male,Yes,0,Not Graduate,No,4750,3583.0,2,144.0,360.0,1.0,Semiurban,
689,Male,No,0,Graduate,No,3583,3435.0,2,155.0,360.0,1.0,Urban,
690,Male,Yes,0,Graduate,No,3189,2367.0,2,186.0,360.0,1.0,Urban,
691,Male,No,0,Graduate,Yes,6356,0.0,1,50.0,360.0,1.0,Rural,
692,Male,Yes,1,Graduate,No,3413,4053.0,2,149.2970430107527,360.0,1.0,Semiurban,
693,Female,Yes,0,Graduate,No,7950,0.0,1,185.0,360.0,1.0,Urban,
694,Male,Yes,3+,Graduate,No,3829,1103.0,2,163.0,360.0,0.0,Urban,
695,Male,Yes,3+,Graduate,No,72529,0.0,1,360.0,360.0,1.0,Urban,
696,Male,Yes,2,Not Graduate,No,4136,0.0,1,149.0,480.0,0.0,Rural,
697,Male,Yes,0,Graduate,No,8449,0.0,1,257.0,360.0,1.0,Rural,
698,Male,Yes,0,Graduate,No,4456,0.0,1,131.0,180.0,0.0,Semiurban,
699,Male,Yes,2,Graduate,No,4635,8000.0,2,102.0,180.0,1.0,Rural,
700,Male,Yes,0,Graduate,No,3571,1917.0,2,135.0,360.0,1.0,Urban,
701,Male,No,0,Graduate,No,3066,0.0,1,95.0,360.0,1.0,Semiurban,
702,Male,No,2,Not Graduate,No,3235,2015.0,2,77.0,360.0,1.0,Semiurban,
703,Female,No,0,Graduate,No,5058,0.0,1,200.0,360.0,1.0,Rural,
704,Male,Yes,0,Graduate,Yes,3188,2286.0,2,130.0,360.0,1.0,Rural,
705,Male,Yes,3+,Graduate,No,13518,0.0,1,390.0,360.0,1.0,Rural,
706,Male,Yes,1,Graduate,No,4364,2500.0,2,185.0,360.0,1.0,Semiurban,
707,Male,Yes,2,Not Graduate,No,4766,1646.0,2,100.0,360.0,1.0,Semiurban,
708,Male,Yes,1,Graduate,No,4609,2333.0,2,123.0,360.0,0.0,Semiurban,
709,Female,Yes,3+,Graduate,No,6260,0.0,1,110.0,360.0,1.0,Semiurban,
710,Male,Yes,1,Graduate,No,3333,4200.0,2,256.0,360.0,1.0,Urban,
711,Male,Yes,0,Graduate,No,3500,3250.0,2,140.0,360.0,1.0,Semiurban,
712,Male,Yes,3+,Graduate,No,9719,0.0,1,61.0,360.0,1.0,Urban,
713,Male,Yes,3+,Graduate,No,6835,0.0,1,188.0,360.0,1.0,Semiurban,
714,Male,No,0,Graduate,No,4452,0.0,1,131.0,360.0,1.0,Rural,
715,Female,Yes,0,Graduate,No,2262,0.0,1,149.2970430107527,480.0,0.0,Semiurban,
716,Male,Yes,1,Graduate,No,3901,0.0,1,116.0,360.0,1.0,Urban,
717,Male,Yes,2,Not Graduate,No,2687,0.0,1,50.0,180.0,1.0,Rural,
718,Male,No,0,Graduate,No,2243,2233.0,2,107.0,360.0,1.0,Semiurban,
719,Female,Yes,0,Graduate,No,3417,1287.0,2,200.0,360.0,1.0,Semiurban,
720,Male,No,0,Graduate,No,1596,1760.0,2,119.0,360.0,0.0,Urban,
721,Male,Yes,3+,Graduate,No,4513,0.0,1,120.0,360.0,1.0,Rural,
722,Male,Yes,0,Graduate,No,4500,0.0,1,140.0,360.0,1.0,Semiurban,
723,Male,Yes,0,Not Graduate,No,4523,1350.0,2,165.0,360.0,1.0,Urban,
724,Female,No,0,Graduate,Yes,4742,0.0,1,108.0,360.0,1.0,Semiurban,
725,Male,Yes,0,Graduate,No,4082,0.0,1,93.0,360.0,1.0,Semiurban,
726,Female,No,0,Graduate,No,3417,0.0,1,102.0,360.0,1.0,Urban,
727,Female,Yes,2,Graduate,No,2922,3396.0,2,122.0,360.0,1.0,Semiurban,
728,Male,Yes,0,Graduate,No,4167,4754.0,2,160.0,360.0,1.0,Rural,
729,Male,No,3+,Graduate,No,4243,4123.0,2,157.0,360.0,1.0,Semiurban,
730,Female,No,0,Not Graduate,No,0,1760.0,2,180.0,360.0,1.0,Semiurban,
731,Male,Yes,1,Graduate,No,1516,2900.0,2,80.0,120.0,0.0,Rural,
732,Female,No,0,Graduate,No,1762,2666.0,2,104.0,360.0,0.0,Urban,
733,Male,Yes,2,Graduate,No,724,3510.0,2,213.0,360.0,0.0,Rural,
734,Male,No,0,Graduate,No,3125,0.0,1,65.0,360.0,1.0,Urban,
735,Male,Yes,0,Graduate,No,2333,3803.0,2,146.0,360.0,1.0,Rural,
736,Male,Yes,3+,Graduate,No,3350,1560.0,2,135.0,360.0,1.0,Urban,
737,Male,No,0,Graduate,No,2500,6414.0,2,187.0,360.0,0.0,Rural,
738,Female,No,0,Graduate,No,12500,0.0,1,300.0,360.0,0.0,Urban,
739,Male,No,0,Graduate,No,4667,0.0,1,120.0,360.0,1.0,Semiurban,
740,Male,No,0,Graduate,No,6500,0.0,1,71.0,360.0,0.0,Urban,
741,Male,Yes,2,Graduate,No,7500,0.0,1,225.0,360.0,1.0,Urban,
742,Male,No,0,Graduate,No,3073,0.0,1,70.0,180.0,1.0,Urban,
743,Male,Yes,1,Not Graduate,No,3321,2088.0,2,70.0,84.0,1.0,Semiurban,
744,Male,Yes,0,Graduate,No,3333,1270.0,2,124.0,360.0,1.0,Urban,
745,Male,No,0,Graduate,No,3391,0.0,1,132.0,360.0,1.0,Rural,
746,Male,Yes,1,Graduate,Yes,3343,1517.0,2,105.0,360.0,1.0,Rural,
747,Female,No,1,Graduate,No,3620,0.0,1,90.0,360.0,1.0,Urban,
748,Male,No,0,Graduate,No,4000,0.0,1,83.0,84.0,1.0,Urban,
749,Male,Yes,0,Graduate,No,4258,0.0,1,125.0,360.0,1.0,Urban,
750,Male,Yes,2,Graduate,No,4500,0.0,1,147.0,360.0,1.0,Rural,
751,Male,Yes,1,Graduate,No,2014,2925.0,2,120.0,360.0,1.0,Rural,
752,Male,No,0,Graduate,No,3333,1250.0,2,110.0,360.0,1.0,Semiurban,
753,Female,No,3+,Graduate,No,4083,0.0,1,103.0,360.0,1.0,Semiurban,
754,Male,No,0,Graduate,No,4727,0.0,1,150.0,360.0,0.0,Rural,
755,Male,Yes,3+,Graduate,No,3089,2999.0,2,100.0,240.0,1.0,Rural,
756,Male,Yes,3+,Not Graduate,No,6794,528.0,2,139.0,360.0,0.0,Urban,
757,Male,Yes,0,Graduate,Yes,32000,0.0,1,550.0,360.0,1.0,Semiurban,
758,Male,Yes,2,Graduate,Yes,10890,0.0,1,260.0,12.0,1.0,Rural,
759,Female,No,0,Graduate,No,12941,0.0,1,150.0,300.0,1.0,Urban,
760,Male,No,0,Not Graduate,No,3276,0.0,1,90.0,360.0,1.0,Semiurban,
761,Male,No,0,Not Graduate,Yes,8703,0.0,1,199.0,360.0,0.0,Rural,
762,Male,Yes,1,Graduate,No,4742,717.0,2,139.0,360.0,1.0,Semiurban,
763,Male,No,0,Graduate,No,5900,0.0,1,150.0,360.0,1.0,Urban,
764,Male,No,0,Graduate,No,3071,4309.0,2,180.0,360.0,1.0,Urban,
765,Male,Yes,0,Graduate,No,2783,1456.0,2,113.0,360.0,1.0,Urban,
766,Male,No,0,Graduate,No,5000,0.0,1,148.0,360.0,1.0,Rural,
767,Male,Yes,1,Not Graduate,No,2463,2360.0,2,117.0,360.0,0.0,Urban,
768,Male,Yes,2,Graduate,No,4855,0.0,1,72.0,360.0,1.0,Rural,
769,Male,No,0,Not Graduate,Yes,1599,2474.0,2,125.0,300.0,1.0,Semiurban,
770,Male,Yes,2,Graduate,Yes,4246,4246.0,2,214.0,360.0,1.0,Urban,
771,Male,Yes,0,Graduate,No,4333,2291.0,2,133.0,350.0,1.0,Rural,
772,Male,No,1,Graduate,No,5823,2529.0,2,187.0,360.0,1.0,Semiurban,
773,Male,Yes,0,Not Graduate,No,7895,0.0,1,143.0,360.0,1.0,Rural,
774,Male,No,0,Graduate,No,4150,4256.0,2,209.0,360.0,1.0,Rural,
775,Male,No,0,Graduate,No,2964,0.0,1,84.0,360.0,0.0,Semiurban,
776,Male,No,0,Graduate,No,5583,0.0,1,116.0,360.0,1.0,Urban,
777,Female,No,0,Graduate,No,2708,0.0,1,65.0,360.0,1.0,Rural,
778,Male,No,1,Graduate,No,3180,2370.0,2,80.0,240.0,1.0,Rural,
779,Male,No,0,Not Graduate,No,2268,0.0,1,170.0,360.0,0.0,Semiurban,
780,Male,No,2,Not Graduate,No,1141,2017.0,2,120.0,360.0,0.0,Urban,
781,Male,Yes,0,Graduate,No,3042,3167.0,2,135.0,360.0,1.0,Urban,
782,Female,Yes,3+,Graduate,No,1750,2935.0,2,94.0,360.0,0.0,Semiurban,
783,Female,Yes,1,Graduate,No,3564,0.0,1,79.0,360.0,1.0,Rural,
784,Female,No,0,Graduate,No,3958,0.0,1,110.0,360.0,1.0,Rural,
785,Male,Yes,2,Not Graduate,No,4483,0.0,1,130.0,360.0,1.0,Rural,
786,Male,Yes,0,Graduate,No,5225,0.0,1,143.0,360.0,1.0,Rural,
787,Male,No,0,Graduate,No,3017,2845.0,2,159.0,180.0,0.0,Urban,
788,Male,Yes,0,Not Graduate,No,2431,1820.0,2,110.0,360.0,0.0,Rural,
789,Male,Yes,2,Graduate,No,4912,4614.0,2,160.0,360.0,1.0,Rural,
790,Male,Yes,2,Not Graduate,No,2500,3333.0,2,131.0,360.0,1.0,Urban,
791,Female,No,0,Graduate,No,2918,0.0,1,65.0,360.0,1.0,Rural,
792,Male,Yes,2,Graduate,No,5128,0.0,1,143.0,360.0,1.0,Rural,
793,Male,Yes,3+,Graduate,No,15312,0.0,1,187.0,360.0,1.0,Urban,
794,Male,Yes,2,Graduate,No,3958,2632.0,2,160.0,360.0,1.0,Semiurban,
795,Male,Yes,0,Graduate,No,4334,2945.0,2,165.0,360.0,1.0,Semiurban,
796,Male,Yes,2,Graduate,No,4358,0.0,1,110.0,360.0,1.0,Urban,
797,Female,Yes,1,Graduate,No,4000,3917.0,2,173.0,360.0,1.0,Rural,
798,Male,Yes,3+,Graduate,No,10166,750.0,2,150.0,240.0,1.0,Urban,
